Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Excitation source (nm),Temp. (K),Int. quantum efficiency (%),Formula
14,8,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,206.2,66.4,6.3,60.1,457.1820868,167.18432,15.1964,151.98792,1384,540,17.5,522.5,36.21,27.52,0,27.52,65.4,48,0.2,47.8,152.3168654,108.944432,0.5670385,108.3773935,396,298,36.75,Na3Bi0.8P2O8Eu0.1Tb0.1
14,8,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,203.75,64,6.3,57.7,450.5674918,135.83726,15.1964,120.64086,1386.25,540,18.5,521.5,36.23,27.52,0,27.52,64.95,48,0.2,47.8,152.1224205,108.944432,0.5670385,108.3773935,392,298,36.89,Na3Bi0.65P2O8Eu0.1Dy0.25
19.03,12,0.03,11.97,164,63,8,55,370.61097,151.964,15.999,135.965,925,220,60,160,8.76,3.44,0,3.44,19,6,1,5,46.37214574,13.618054,4.34066354,9.27739046,241.89,96,1.89,94.11,506.098322,191.988,4.55892,187.42908,1765.55,720,5.55,714.45,52.34,41.28,0,41.28,96.06,72,0.06,71.94,218.2053283,163.416648,0.17011155,163.2465365,300,298,36.9,KSrSc2P3O12Eu0.03
10,6,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,201.9,72.2,0.15,72.05,449.3252,166.478,0.347,166.131,1034.5,380,7.25,372.75,26.212,20.64,0,20.64,57.95,36,0.05,35.95,109.7226257,81.708324,0.269585738,81.43873826,367,298,37,Sr1.9ZnW0.2Mo0.8O6Li0.05Eu0.05
6,3,0.01,2.99,203,63,16,47,474.351,151.964,32.06,119.904,835,215,100,115,6.07,2.58,0,2.58,24,12,2,10,36.3311252,10.36001,5.211664,5.148346,186.47,100.24,0.63,99.61,426.41897,245.81533,1.51964,244.29569,861.7,384.85,1.85,383,11.1731,7.74,0,7.74,34,18,0.02,17.98,50.99878485,31.08003,0.05670385,31.02332615,440,298,37,Ba1.79Sr0.2ZnS3Eu0.01
14.208,8,0.008,7.992,161,63,8,55,356.0408753,151.964,15.999,135.965,1065,220,60,160,9.93,3.44,0,3.44,24,7,1,6,52.80203844,13.618054,4.34066354,9.27739046,169.504,64,0.504,63.496,344.3869141,127.992,1.215712,126.776288,1469.48,480,1.48,478.52,35.96,27.52,0,27.52,65.416,48,0.016,47.984,153.1560213,108.944432,0.04536308,108.8990689,365,298,37,KNaCa2P2O8Eu0.008Mn0.2
20,12,0.001,11.999,149,63,8,55,336.2403785,151.964,15.999,135.965,810,185,60,125,9.48,3.44,0,3.44,20,6,2,4,47.2893854,13.618054,5.670385,7.947669,252.051,96,0.063,95.937,528.670416,191.988,0.151964,191.836036,1850.035,720,0.185,719.815,53.35869,41.28,0,41.28,96,72,0.002,71.998,219.416565,163.416648,0.005670385,163.4109776,370,298,37,Y2Mg1.999Al2Si2O12Eu0.001
41,25,0.05,24.95,144,63,8,55,325.03184,151.964,15.999,135.965,715,185,60,125,7.56,3.44,0,3.44,17,6,2,4,39.7705372,13.618054,5.670385,7.947669,600.15,234,3.15,230.85,1267.82634,533.43504,7.5982,525.83684,3960.25,1500,9.25,1490.75,108.67,86,0,86,200,150,0.1,149.9,451.0954903,340.45135,0.28351925,340.1678308,432,298,37.1,Ca3.95Y6Si6O25Eu0.05
19.1,12,0.04,11.96,247,65,8,57,579.24332,158.92535,15.999,142.92635,1115,220,60,160,8.7,3.44,0,3.44,21,6,1,5,51.75274254,13.618054,4.34066354,9.27739046,264.42,96,2.52,93.48,566.860483,191.988,6.07856,185.90944,1792.9,720,7.4,712.6,52.28,41.28,0,41.28,96.2,72,0.08,71.92,218.1306569,163.416648,0.2268154,163.1898326,300,298,37.2,KBaSc2P3O12Eu0.04Tb0.06
21.03,12,0.03,11.97,183,63,8,55,417.4507744,151.964,15.999,135.965,955,200,50,150,12.71,3.98,0,3.98,26,7,1,6,64.2491489,17.42282,5.1390767,12.2837433,315.89,114,1.89,112.11,683.2222184,262.86,4.55892,258.30108,2035.55,720,5.55,714.45,56.83,41.28,0,41.28,104.06,72,0.06,71.94,240.9105759,163.416648,0.17011155,163.2465365,365,298,37.2,Sr3NaYP3O12FEu0.03
42,26,0.08,25.92,216,63,8,55,516.82547,151.964,15.999,135.965,780,215,60,155,7.44,3.44,0,3.44,17,6,2,4,37.976438,13.618054,5.211664,8.40639,968.48,451.44,5.04,446.4,2238.696442,1100.131322,12.15712,1087.974202,4299.2,1560,14.8,1545.2,111.992,89.44,0,89.44,207.92,156,0.16,155.84,456.5120208,354.069404,0.4536308,353.6157732,395,298,37.23,Ba2La7.92Ge6O26Eu0.08
19,12,0.125,11.875,180,83,8,75,430.9069313,208.9804,15.999,192.9814,685,185,60,125,8.46,3.44,0,3.44,19,6,1,5,42.1997177,13.618054,5.1390767,8.4789773,254.5,96,7.875,88.125,555.7319438,191.988,18.9955,172.9925,1723.125,720,23.125,696.875,52.3025,41.28,0,41.28,94.625,72,0.25,71.75,217.3775607,163.416648,0.708798125,162.7078499,396,298,37.24,Na3Bi0.875P3O12Eu0.125
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,203.8,64,6.3,57.7,450.4635118,146.28628,15.1964,131.08988,1387.5,540,18.5,521.5,36.254,27.52,0,27.52,65.1,48,0.2,47.8,152.1306758,108.944432,0.5670385,108.3773935,403,298,37.29,Na3Bi0.7P2O8Eu0.1Sm0.2
13.96,9,0.08,8.92,199,63,8,55,469.144,151.964,15.999,135.965,740,215,60,155,7.67,3.44,0,3.44,18,6,2,4,39.033438,13.618054,5.211664,8.40639,262.32,96,5.04,90.96,586.10988,217.89,12.15712,205.73288,1274,540,14.8,525.2,39.1032,30.96,0,30.96,71.92,54,0.16,53.84,157.9345861,122.562486,0.4536308,122.1088552,394,298,37.4,Ba0.88ZrGe3O9Eu0.08
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,202.75,64,6.3,57.7,447.5324918,135.83726,15.1964,120.64086,1388.75,540,18.5,521.5,36.2175,27.52,0,27.52,64.95,48,0.2,47.8,152.0485855,108.944432,0.5670385,108.3773935,403,298,37.43,Na3Bi0.65P2O8Eu0.1Sm0.25
14,8,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,203.5,64,6.3,57.7,449.6738293,135.83726,15.1964,120.64086,1386.25,540,18.5,521.5,35.925,27.52,0,27.52,64.95,48,0.2,47.8,152.103608,108.944432,0.5670385,108.3773935,379,298,37.48,Na3Bi0.65P2O8Eu0.1Tb0.25
14,8,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,204.4,64,6.3,57.7,452.1765818,146.28628,15.1964,131.08988,1385.5,540,18.5,521.5,36.02,27.52,0,27.52,65.1,48,0.2,47.8,152.1746938,108.944432,0.5670385,108.3773935,379,298,37.5,Na3Bi0.7P2O8Eu0.1Tb0.2
12.06,7,0.06,6.94,197,83,5,78,475.3734,208.9804,10.81,198.1704,690,200,60,140,8.33,3.44,0,3.44,18,6,2,4,40.5668412,13.618054,5.670385,7.947669,273.78,166,3.78,162.22,648.31164,417.9608,9.11784,408.84296,1121.1,420,11.1,408.9,32.91,24.08,0,24.08,60.12,42,0.12,41.88,132.5285383,95.326378,0.3402231,94.9861549,393,298,37.5,SrBi2B2O7Eu0.06
14,8,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,202.9,64,6.3,57.7,448.2434718,127.992,15.1964,112.7956,1387,540,18.5,521.5,36.196,27.52,0,27.52,64.8,48,0.2,47.8,152.0550972,108.944432,0.5670385,108.3773935,392,298,37.54,Na3Bi0.6P2O8Eu0.1Dy0.3
23.1,15,0.3,14.7,190,63,8,55,444.8066424,151.964,15.999,135.965,815,195,50,145,11.61,3.98,0,3.98,25,7,1,6,54.5196657,17.42282,5.1390767,12.2837433,444.5,159.6,9,150.6,1004.347688,388.935316,18.99840316,369.9369128,2166.5,900,50,850,66.07,51.6,0,51.6,125,90,0.6,89.4,265.4264322,204.27081,1.7011155,202.5696945,395,298,37.6,NaLa2.8Mo3O15FEu0.3
19.21,12,0.03,11.97,229,65,8,57,529.53632,158.92535,15.999,142.92635,1100,220,60,160,8.76,3.44,0,3.44,21,6,1,5,52.23594574,13.618054,4.34066354,9.27739046,253.59,96,1.89,94.11,534.704885,191.988,4.55892,187.42908,1797.05,720,5.55,714.45,52.34,41.28,0,41.28,96.42,72,0.06,71.94,219.2608123,163.416648,0.17011155,163.2465365,300,298,37.6,KSrSc2P3O12Eu0.03Tb0.18
14,8,0.06,7.94,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,206.98,69.72,3.96,65.76,459.3987678,175.543536,9.75,165.793536,1383.4,540,10.5,529.5,36.3592,27.52,0,27.52,65.52,48,0.12,47.88,152.378249,108.944432,0.356343,108.588089,392,298,37.63,Na3Bi0.84P2O8Eu0.1Dy0.06
14,8,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,205.45,64,6.3,57.7,455.2155318,156.7353,15.1964,141.5389,1384.75,540,18.5,521.5,36.298,27.52,0,27.52,65.25,48,0.2,47.8,152.2570671,108.944432,0.5670385,108.3773935,392,298,37.64,Na3Bi0.75P2O8Eu0.1Dy0.15
14,8,0.02,7.98,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,207.58,73.04,1.24,71.8,461.0151838,183.902752,3.0072,180.895552,1383,540,3.7,536.3,36.3854,27.52,0,27.52,65.64,48,0.04,47.96,152.4262009,108.944432,0.1128742,108.8315578,403,298,37.84,Na3Bi0.88P2O8Eu0.1Sm0.02
14,8,0.04,7.96,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,207.32,71.38,2.64,68.74,460.3283758,179.723144,6.5,173.223144,1383.1,540,7,533,36.3728,27.52,0,27.52,65.58,48,0.08,47.92,152.4051784,108.944432,0.237562,108.70687,392,298,37.89,Na3Bi0.86P2O8Eu0.1Dy0.04
2.01,1,0.01,0.99,137,63,16,47,311.722,151.964,32.06,119.904,665,200,100,100,4.53,2.58,0,2.58,12,6,2,4,27.8384174,10.36001,5.670385,4.689625,40.23,16,0.63,15.37,83.16604,32.0624,1.51964,30.54276,285.85,144,1.85,142.15,3.57,2.58,0,2.58,8.02,6,0.02,5.98,16.44621145,10.36001,0.05670385,10.30330615,350,298,38,Ca0.8Sr0.2SEu0.01
2.01,1,0.01,0.99,137,63,16,47,311.722,151.964,32.06,119.904,665,200,100,100,4.53,2.58,0,2.58,12,6,2,4,27.8384174,10.36001,5.670385,4.689625,40.23,16,0.63,15.37,83.16604,32.0624,1.51964,30.54276,285.85,144,1.85,142.15,3.57,2.58,0,2.58,8.02,6,0.02,5.98,16.44621145,10.36001,0.05670385,10.30330615,351,298,38,Ca0.8Sr0.2SEu0.01
14.158,8,0.008,7.992,161,63,8,55,356.0408753,151.964,15.999,135.965,1065,220,60,160,9.93,3.44,0,3.44,24,7,1,6,52.80203844,13.618054,4.34066354,9.27739046,168.254,64,0.504,63.496,341.6400119,127.992,1.215712,126.776288,1462.48,480,1.48,478.52,35.8825,27.52,0,27.52,65.066,48,0.016,47.984,152.7843204,108.944432,0.04536308,108.8990689,365,298,38,KNaCa2P2O8Eu0.008Mn0.15
7,4,0.02,3.98,186,63,8,55,428.391044,151.964,15.999,135.965,890,215,60,155,8.78,3.44,0,3.44,23,7,2,5,46.1989592,13.618054,5.211664,8.40639,133.09,71.68,0.75,70.93,299.3992413,175.77856,1.64814132,174.1304187,753.7,275.2,3.7,271.5,17.5157,13.76,0,13.76,32.15,24,0.04,23.96,73.72707114,54.472216,0.1134077,54.3588083,390,298,38,Ba1.28Ca0.67SiO4Eu0.02Mn0.03
20,12,0.05,11.95,149,63,8,55,336.2403785,151.964,15.999,135.965,810,185,60,125,9.48,3.44,0,3.44,20,6,2,4,47.2893854,13.618054,5.670385,7.947669,254.55,96,3.15,92.85,534.925707,191.988,7.5982,184.3898,1851.75,720,9.25,710.75,53.2945,41.28,0,41.28,96,72,0.1,71.9,219.3197483,163.416648,0.28351925,163.1331288,370,298,38,Y2Mg1.95Al2Si2O12Eu0.05
13,5,0.01,4.99,214,71,7,64,499.6233385,174.9668,14.007,160.9598,920,200,60,140,11.94,3.44,0,3.44,24,6,2,4,59.0807586,14.53413,5.425871,9.108259,214.25,71,0.63,70.37,475.396317,174.9668,1.51964,173.44716,1289.85,325,1.85,323.15,31.0405,15.2,0,15.2,55,25,0.02,24.98,139.3021542,72.67065,0.05670385,72.61394615,365,298,38.1,Sr0.99LuAl2Si2O2N5Eu0.01
41,25,0.05,24.95,169,63,8,55,379.969884,151.964,15.999,135.965,855,185,60,125,9.11,3.44,0,3.44,24,7,2,5,47.2045552,13.618054,5.670385,7.947669,600.65,234,2.5,231.5,1269.312344,533.43504,5.4938044,527.9412356,3956.25,1500,9.25,1490.75,108.725,86,0,86,200.5,150,0.1,149.9,451.2275766,340.45135,0.28351925,340.1678308,432,298,38.1,Ca3.85Y6Si6O25Eu0.05Mn0.1
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,205.9,66.4,6.2,60.2,456.3255518,167.18432,15.036,152.14832,1385,540,18.5,521.5,36.327,27.52,0,27.52,65.4,48,0.2,47.8,152.2948564,108.944432,0.564371,108.380061,403,298,38.12,Na3Bi0.8P2O8Eu0.1Sm0.1
14,8,0.3,7.7,232,64,8,56,548.158252,157.25,15.999,141.251,1040,260,60,200,7.88,3.44,0,3.44,17,6,1,5,40.41899109,13.618054,3.893905548,9.724148452,266.3,64,19.2,44.8,594.526852,132.905452,47.175,85.73045196,1633.5,480,54,426,33.57,27.52,0,27.52,63,48,0.6,47.4,140.8262469,108.944432,1.8449388,107.0994932,312,298,38.2,CsK2Gd0.3V2O8Eu0.7
14,8,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,205.96,64.74,6.3,58.44,456.6099438,163.004712,15.1964,147.808312,1384.3,540,18.5,521.5,36.3184,27.52,0,27.52,65.34,48,0.2,47.8,152.2974611,108.944432,0.5670385,108.3773935,392,298,38.21,Na3Bi0.78P2O8Eu0.1Dy0.12
14,8,0.06,7.94,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,206.74,69.72,3.72,66,458.6703678,175.543536,9.0216,166.521936,1384,540,11.1,528.9,36.3562,27.52,0,27.52,65.52,48,0.12,47.88,152.3605286,108.944432,0.3386226,108.6058094,403,298,38.24,Na3Bi0.84P2O8Eu0.1Sm0.06
41,25,0.01,24.99,169,63,8,55,379.969884,151.964,15.999,135.965,855,185,60,125,9.11,3.44,0,3.44,24,7,2,5,47.2045552,13.618054,5.670385,7.947669,600.2,234,0.25,233.75,1267.97494,533.43504,0.54938044,532.8856596,3959.85,1500,1.4,1498.6,108.6755,86,0,86,200.05,150,0.07,149.93,451.1086989,340.45135,0.07434018,340.3770098,432,298,38.3,Ca3.94Y6Si6O25Eu0.05Mn0.01
41,25,0.05,24.95,169,63,8,55,379.969884,151.964,15.999,135.965,855,185,60,125,9.11,3.44,0,3.44,24,7,2,5,47.2045552,13.618054,5.670385,7.947669,600.5,234,1.75,232.25,1268.866543,533.43504,3.84566308,529.5893769,3957.45,1500,9.25,1490.75,108.7085,86,0,86,200.35,150,0.1,149.9,451.1879507,340.45135,0.28351925,340.1678308,432,298,38.3,Ca3.88Y6Si6O25Eu0.05Mn0.07
14,8,0.04,7.96,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,207.1,71.38,2.52,68.86,459.7465358,179.723144,6.07856,173.644584,1383.5,540,7.4,532.6,36.441,27.52,0,27.52,65.58,48,0.08,47.92,152.3917643,108.944432,0.2268154,108.7176166,396,298,38.41,Na3Bi0.86P2O8Eu0.04Sm0.1
14,8,0.4,7.6,232,64,8,56,548.158252,157.25,15.999,141.251,1040,260,60,200,7.88,3.44,0,3.44,17,6,1,5,40.41899109,13.618054,3.893905548,9.724148452,266.4,64,25.6,38.4,595.055452,132.905452,62.9,70.00545196,1633,480,72,408,33.69,27.52,0,27.52,63,48,0.8,47.2,140.874188,108.944432,2.4599184,106.4845136,312,298,38.5,CsK2Gd0.4V2O8Eu0.6
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,201.7,64,6.3,57.7,444.6014718,127.992,15.1964,112.7956,1390,540,18.5,521.5,36.181,27.52,0,27.52,64.8,48,0.2,47.8,151.9664952,108.944432,0.5670385,108.3773935,403,298,38.52,Na3Bi0.6P2O8Eu0.1Sm0.3
14,8,0.04,7.96,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,207.16,71.38,2.48,68.9,459.8427758,179.723144,6.0144,173.708744,1383.5,540,7.4,532.6,36.3708,27.52,0,27.52,65.58,48,0.08,47.92,152.3933648,108.944432,0.2257484,108.7186836,403,298,38.56,Na3Bi0.86P2O8Eu0.1Sm0.04
14,8,0.08,7.92,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,206.64,68.06,5.28,62.78,458.4691598,171.363928,13,158.363928,1383.7,540,14,526,36.3456,27.52,0,27.52,65.46,48,0.16,47.84,152.3513197,108.944432,0.475124,108.469308,392,298,38.59,Na3Bi0.82P2O8Eu0.1Dy0.08
19,12,0.15,11.85,180,83,8,75,430.9069313,208.9804,15.999,192.9814,685,185,60,125,8.46,3.44,0,3.44,19,6,1,5,42.1997177,13.618054,5.1390767,8.4789773,254,96,9.45,86.55,554.3065338,191.988,22.7946,169.1934,1723.75,720,27.75,692.25,52.255,41.28,0,41.28,94.55,72,0.3,71.7,217.3371825,163.416648,0.85055775,162.5660903,396,298,38.75,Na3Bi0.85P3O12Eu0.15
20,12,0.1,11.9,180,83,8,75,430.9069313,208.9804,15.999,192.9814,685,185,60,125,8.46,3.44,0,3.44,19,6,1,5,42.1997177,13.618054,5.1390767,8.4789773,338,157.7,6.3,151.4,766.1377538,397.06276,15.1964,381.86636,1882.5,720,18.5,701.5,54.25,41.28,0,41.28,99.7,72,0.2,71.8,224.703455,163.416648,0.5670385,162.8496095,396,298,38.78,Na3Bi1.9P3O12Eu0.1
14,8,0.02,7.98,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,207.66,73.04,1.32,71.72,461.2579838,183.902752,3.25,180.652752,1382.8,540,3.5,536.5,36.3864,27.52,0,27.52,65.64,48,0.04,47.96,152.4321077,108.944432,0.118781,108.825651,392,298,38.79,Na3Bi0.88P2O8Eu0.1Dy0.02
14,8,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,205.3,64,6.3,57.7,454.6793343,156.7353,15.1964,141.5389,1384.75,540,18.5,521.5,36.115,27.52,0,27.52,65.25,48,0.2,47.8,152.2457796,108.944432,0.5670385,108.3773935,379,298,38.81,Na3Bi0.75P2O8Eu0.1Tb0.15
16.5,10.5,0.15,10.35,272,71,8,63,643.45201,174.9668,15.999,158.9678,890,185,60,125,9.22,3.44,0,3.44,22,6,2,4,45.034337,13.618054,5.425871,8.192183,425.8,202.35,9.45,192.9,989.96169,498.65538,22.7946,475.86078,1626.5,630,27.75,602.25,43.75,36.12,0,36.12,81,63,0.3,62.7,179.6238841,142.989567,0.85055775,142.1390093,392,298,38.86,Lu2.85YSnNbO10.5Eu0.15
7,4,0.05,3.95,153,63,8,55,356.147214,151.964,15.999,135.965,755,260,60,200,7.73,3.44,0,3.44,16,6,1,5,41.31526555,13.618054,3.893905548,9.724148452,114.4,52.25,3.15,49.1,253.1331414,126.2601794,7.5982,118.6619794,746.25,247,9.25,237.75,18.0105,13.76,0,13.76,32.05,24,0.1,23.9,76.58786652,54.472216,0.28351925,54.18869675,395,300,39,Cs0.95MgPO4Eu0.05
10,6,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,221.1,72.2,0.15,72.05,502.0592,166.478,0.347,166.131,1028.5,380,7.25,372.75,25.936,20.64,0,20.64,57.95,36,0.05,35.95,110.1855857,81.708324,0.269585738,81.43873826,367,298,39,Sr1.9ZnW0.8Mo0.2O6Li0.05Eu0.05
45,28,0.06,27.94,164,63,8,55,379.130762,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454,569.58,224,3.78,220.22,1172.319494,447.972,9.11784,438.85416,4185.3,1680,11.1,1668.9,121.71,96.32,0,96.32,223,168,0.12,167.88,515.2427446,381.305512,0.3402231,380.9652889,320,298,39,Ca8.94CeP7O28Eu0.06
10.05,6,0.05,5.95,217,74,3,71,521.95347,183.84,6.94,176.9,870,195,60,135,8.53,3.44,0,3.44,20,6,1,5,45.76731876,13.618054,5.391714761,8.226339239,197.15,74,3,71,457.58267,183.84,6.94,176.9,994.25,360,9.25,350.75,25.73,20.64,0,20.64,48.1,36,0.1,35.9,108.470723,81.708324,0.28351925,81.42480475,393,298,39,LiLaMgWO6Eu0.05
41,25,0.05,24.95,169,63,8,55,379.969884,151.964,15.999,135.965,855,185,60,125,9.11,3.44,0,3.44,24,7,2,5,47.2045552,13.618054,5.670385,7.947669,600.4,234,1.25,232.75,1268.569342,533.43504,2.7469022,530.6881378,3958.25,1500,7,1493,108.6975,86,0,86,200.25,150,0.1,149.9,451.1615334,340.45135,0.28351925,340.1678308,432,298,39.1,Ca3.9Y6Si6O25Eu0.05Mn0.05
5.05,2,0.05,1.95,126,63,8,55,288.92884,151.964,15.999,135.965,525,185,60,125,7.24,3.44,0,3.44,17,6,2,4,35.865709,13.618054,5.670385,7.947669,113.15,78,3.15,74.85,249.46788,177.81168,7.5982,170.21348,589.25,360,9.25,350.75,11.9,6.88,0,6.88,24.1,12,0.1,11.9,50.31415725,27.236108,0.28351925,26.95258875,335,298,39.2,Y2O2SEu0.05
19.13,12,0.03,11.97,229,65,8,57,529.53632,158.92535,15.999,142.92635,1100,220,60,160,8.76,3.44,0,3.44,21,6,1,5,52.23594574,13.618054,4.34066354,9.27739046,248.39,96,1.89,94.11,521.990857,191.988,4.55892,187.42908,1783.05,720,5.55,714.45,52.34,41.28,0,41.28,96.26,72,0.06,71.94,218.7917083,163.416648,0.17011155,163.2465365,300,298,39.2,KSrSc2P3O12Eu0.03Tb0.1
19,12,0.25,11.75,180,83,8,75,430.9069313,208.9804,15.999,192.9814,685,185,60,125,8.46,3.44,0,3.44,19,6,1,5,42.1997177,13.618054,5.1390767,8.4789773,252,96,15.75,80.25,548.6048938,191.988,37.991,153.997,1726.25,720,46.25,673.75,52.065,41.28,0,41.28,94.25,72,0.5,71.5,217.1756694,163.416648,1.41759625,161.9990518,396,298,39.25,Na3Bi0.75P3O12Eu0.25
19.18,12,0.03,11.97,229,65,8,57,529.53632,158.92535,15.999,142.92635,1100,220,60,160,8.76,3.44,0,3.44,21,6,1,5,52.23594574,13.618054,4.34066354,9.27739046,251.64,96,1.89,94.11,529.9371245,191.988,4.55892,187.42908,1791.8,720,5.55,714.45,52.34,41.28,0,41.28,96.36,72,0.06,71.94,219.0848983,163.416648,0.17011155,163.2465365,300,298,39.4,KSrSc2P3O12Eu0.03Tb0.15
10.7,7,0.3,6.7,244,83,8,75,592.1634,208.9804,15.999,192.9814,745,200,60,140,8.39,3.44,0,3.44,21,6,2,4,41.2784822,13.618054,5.670385,7.947669,281.1,116.2,18.9,97.3,665.37476,292.57256,45.5892,246.98336,1039.5,420,55.5,364.5,29.79,24.08,0,24.08,57.6,42,0.6,41.4,121.9317431,95.326378,1.7011155,93.6252625,465,298,39.42,SrBi1.4TeO7Eu0.3
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,204.85,64,6.3,57.7,453.3945318,156.7353,15.1964,141.5389,1386.25,540,18.5,521.5,36.2905,27.52,0,27.52,65.25,48,0.2,47.8,152.2127661,108.944432,0.5670385,108.3773935,403,298,39.46,Na3Bi0.75P2O8Eu0.1Sm0.15
20,12,0.125,11.875,180,83,8,75,430.9069313,208.9804,15.999,192.9814,685,185,60,125,8.46,3.44,0,3.44,19,6,1,5,42.1997177,13.618054,5.1390767,8.4789773,337.5,155.625,7.875,147.75,764.7123438,391.83825,18.9955,372.84275,1883.125,720,23.125,696.875,54.2025,41.28,0,41.28,99.625,72,0.25,71.75,224.6630767,163.416648,0.708798125,162.7078499,396,298,39.54,Na3Bi1.875P3O12Eu0.125
